name,name_kana,prefecture,attr
石山寺,いしやまでら,25,heat
唐橋前,からはしまえ,25,heat
粟津(滋賀),あわづ,25,heat
瓦ヶ浜,かわらがはま,25,heat
中ノ庄,なかのしょう,25,heat
膳所本町,ぜぜほんまち,25,heat
錦,にしき,25,heat
石場,いしば,25,heat
島ノ関,しまのせき,25,eco
びわ湖浜大津,びわこはまおおつ,25,eco
三井寺,みいでら,25,eco
大津市役所前,おおつしやくしょまえ,25,eco
近江神宮前,おうみじんぐうまえ,25,cool
南滋賀,みなみしが,25,cool
滋賀里,しがさと,25,cool
穴太(滋賀),あのお,25,cool
松ノ馬場,まつのばんば,25,cool
坂本比叡山口,さかもとひえいざんぐち,25,cool
御陵,みささぎ,26,heat
四宮,しのみや,26,cool
追分(滋賀),おいわけ,25,heat
大谷(滋賀),おおたに,25,heat
上栄町,かみさかえまち,25,cool
フジテック前,ふじてっくまえ,25,heat
鳥居本,とりいもと,25,heat
ひこね芹川,ひこねせりかわ,25,heat
彦根口,ひこねぐち,25,heat
高宮(滋賀),たかみや,25,heat
尼子,あまご,25,heat
豊郷(滋賀),とよさと,25,heat
愛知川,えちがわ,25,heat
五箇荘,ごかしょう,25,heat
河辺の森,かわべのもり,25,eco
八日市,ようかいち,25,eco
長谷野,ながたにの,25,eco
大学前(滋賀),だいがくまえ,25,cool
京セラ前,きょうせらまえ,25,cool
桜川(滋賀),さくらがわ,25,cool
朝日大塚,あさひおおつか,25,cool
朝日野,あさひの,25,cool
日野(滋賀),ひの,25,cool
水口松尾,みなくちまつお,25,eco
水口,みなくち,25,eco
水口石橋,みなくちいしばし,25,eco
水口城南,みなくちじょうなん,25,eco
スクリーン,すくりーん,25,eco
多賀大社前,たがたいしゃまえ,25,cool
新八日市,しんようかいち,25,eco
太郎坊宮前,たろぼうぐうまえ,25,eco
市辺,いちのべ,25,cool
平田(滋賀),ひらた,25,cool
武佐(滋賀),むさ,25,heat
紫香楽宮跡,しがらきぐうし,25,eco
雲井,くもい,25,eco
勅旨,ちょくし,25,heat
玉桂寺前,ぎょくけいじまえ,25,heat
信楽,しがらき,25,cool
西大路,にしおおじ,26,heat
桂川(京都),かつらがわ,26,heat
向日町,むこうまち,26,cool
長岡京,ながおかきょう,26,eco
山崎(京都),やまざき,26,eco
大山崎,おおやまざき,26,cool
島本,しまもと,27,heat
高槻,たかつき,27,heat
摂津富田,せっつとんだ,27,heat
JR総持寺,じぇいあーるそうじじ,27,heat
茨木,いばらき,27,heat
千里丘,せんりおか,27,heat
岸辺,きしべ,27,eco
吹田(JR),すいた,27,eco
東淀川,ひがしよどがわ,27,cool
新大阪,しんおおさか,27,cool
大阪,おおさか,27,heat
大阪梅田(阪急電鉄),おおさかうめだ,27,eco
梅田,うめだ,27,eco
北新地,きたしんち,27,heat
東梅田,ひがしうめだ,27,eco
西梅田,にしうめだ,27,eco
木津(京都),きづ,26,eco
平城山,ならやま,29,eco
奈良,なら,29,eco
郡山(奈良),こおりやま,29,eco
大和小泉,やまとこいずみ,29,heat
法隆寺,ほうりゅうじ,29,heat
王寺,おうじ,29,cool
新王寺,しんおうじ,29,heat
三郷(奈良),さんごう,29,cool
河内堅上,かわちかたかみ,27,heat
高井田(JR),たかいだ,27,heat
柏原(大阪),かしわら,27,heat
志紀,しき,27,heat
八尾,やお,27,heat
久宝寺,きゅうほうじ,27,eco
加美,かみ,27,eco
新加美,しんかみ,27,cool
平野(JR),ひらの,27,eco
東部市場前,とうぶしじょうまえ,27,eco
天王寺,てんのうじ,27,heat
大阪阿部野橋,おおさかあべのばし,27,heat
天王寺駅前,てんのうじえきまえ,27,cool
新今宮,しんいまみや,27,heat
動物園前,どうぶつえんまえ,27,cool
新今宮駅前,しんいまみやえきまえ,27,cool
今宮,いまみや,27,heat
JR難波,じぇいあーるなんば,27,cool
丹波口,たんばぐち,26,heat
二条,にじょう,26,heat
円町,えんまち,26,heat
花園(京都),はなぞの,26,heat
太秦,うずまさ,26,heat
嵯峨嵐山,さがあらしやま,26,heat
トロッコ嵯峨,とろっこさが,26,heat
保津峡,ほづきょう,26,cool
馬堀,うまほり,26,cool
亀岡,かめおか,26,cool
並河,なみかわ,26,cool
千代川,ちよかわ,26,cool
八木,やぎ,26,eco
吉富(京都),よしとみ,26,eco
園部,そのべ,26,eco
船岡(京都),ふなおか,26,heat
日吉(京都),ひよし,26,heat
鍼灸大学前,しんきゅうだいがくまえ,26,heat
胡麻,ごま,26,heat
下山(京都),しもやま,26,heat
和知,わち,26,heat
安栖里,あせり,26,heat
立木,たちき,26,heat
山家,やまが,26,cool
綾部,あやべ,26,cool
高津(京都),たかつ,26,heat
石原(京都),いさ,26,heat
福知山,ふくちやま,26,heat
上川口,かみかわぐち,26,eco
下夜久野,しもやくの,26,eco
上夜久野,かみやくの,26,eco
梁瀬,やなせ,28,eco
和田山,わだやま,28,eco
養父,やぶ,28,eco
八鹿,ようか,28,cool
江原,えばら,28,cool
国府(兵庫),こくふ,28,heat
豊岡(兵庫),とよおか,28,heat
西木津,にしきづ,26,heat
祝園,ほうその,26,heat
新祝園,しんほうその,26,eco
下狛,しもこま,26,heat
狛田,こまだ,26,eco
JR三山木,じぇいあーるみやまき,26,heat
三山木,みやまき,26,cool
同志社前,どうししゃまえ,26,cool
京田辺,きょうたなべ,26,cool
大住,おおすみ,26,eco
松井山手,まついやまて,26,eco
長尾(大阪),ながお,27,heat
藤阪,ふじさか,27,heat
津田,つだ,27,heat
河内磐船,かわちいわふね,27,heat
星田,ほしだ,27,eco
寝屋川公園,ねやがわこうえん,27,eco
忍ヶ丘,しのぶがおか,27,eco
四条畷,しじょうなわて,27,eco
野崎(大阪),のざき,27,cool
住道,すみのどう,27,cool
鴻池新田,こうのいけしんでん,27,cool
徳庵,とくあん,27,cool
放出,はなてん,27,cool
鴫野,しぎの,27,cool
京橋(大阪),きょうばし,27,cool
東福寺,とうふくじ,26,heat
稲荷,いなり,26,heat
JR藤森,じぇいあーるふじのもり,26,heat
桃山,ももやま,26,heat
六地蔵(JR),ろくじぞう,26,heat
木幡(JR),こはた,26,heat
黄檗,おうばく,26,heat
宇治(JR),うじ,26,heat
JR小倉,じぇいあーるおぐら,26,heat
新田(京都),しんでん,26,cool
城陽,じょうよう,26,cool
長池,ながいけ,26,cool
山城青谷,やましろあおだに,26,cool
山城多賀,やましろたが,26,cool
玉水,たまみず,26,eco
棚倉,たなくら,26,eco
上狛,かみこま,26,eco
淵垣,ふちがき,26,heat
梅迫,うめざこ,26,cool
真倉,まぐら,26,cool
西舞鶴,にしまいづる,26,eco
篠山口,ささやまぐち,28,cool
丹波大山,たんばおおやま,28,cool
下滝,しもたき,28,heat
谷川,たにかわ,28,heat
柏原(兵庫),かいばら,28,heat
石生,いそう,28,eco
黒井(兵庫),くろい,28,eco
市島,いちじま,28,eco
丹波竹田,たんばたけだ,28,eco
東寺,とうじ,26,heat
十条(近畿日本鉄道),じゅうじょう,26,heat
上鳥羽口,かみとばぐち,26,heat
竹田(京都),たけだ,26,heat
伏見(京都),ふしみ,26,heat
近鉄丹波橋,きんてつたんばばし,26,heat
丹波橋,たんばばし,26,heat
桃山御陵前,ももやまごりょうまえ,26,heat
伏見桃山,ふしみももやま,26,heat
向島,むかいじま,26,heat
小倉(京都),おぐら,26,heat
伊勢田,いせだ,26,heat
大久保(京都),おおくぼ,26,heat
久津川,くつがわ,26,cool
寺田(京都),てらだ,26,cool
富野荘,とのしょう,26,cool
新田辺,しんたなべ,26,cool
興戸,こうど,26,cool
近鉄宮津,きんてつみやづ,26,eco
木津川台,きづがわだい,26,eco
山田川,やまだがわ,26,eco
高の原,たかのはら,29,eco
平城,へいじょう,29,eco
大和西大寺,やまとさいだいじ,29,eco
新大宮,しんおおみや,29,eco
近鉄奈良,きんてつなら,29,eco
出町柳,でまちやなぎ,26,eco
神宮丸太町,じんぐうまるたまち,26,eco
三条(京都),さんじょう,26,eco
三条京阪,さんじょうけいはん,26,heat
祇園四条,ぎおんしじょう,26,eco
京都河原町,きょうとかわらまち,26,eco
清水五条,きよみずごじょう,26,eco
七条,しちじょう,26,eco
鳥羽街道,とばかいどう,26,cool
伏見稲荷,ふしみいなり,26,cool
龍谷大前深草,りゅうこくだいまえふかくさ,26,cool
藤森,ふじのもり,26,heat
墨染,すみぞめ,26,heat
中書島,ちゅうしょじま,26,heat
淀,よど,26,heat
石清水八幡宮,いわしみずはちまんぐう,26,heat
橋本(京都),はしもと,26,heat
樟葉,くずは,27,heat
牧野,まきの,27,heat
御殿山,ごてんやま,27,heat
枚方市,ひらかたし,27,heat
枚方公園,ひらかたこうえん,27,heat
光善寺,こうぜんじ,27,heat
香里園,こうりえん,27,heat
寝屋川市,ねやがわし,27,heat
萱島,かやしま,27,heat
大和田(大阪),おおわだ,27,heat
古川橋,ふるかわばし,27,heat
門真市,かどまし,27,heat
西三荘,にしさんそう,27,heat
守口市,もりぐちし,27,eco
土居,どい,27,eco
滝井,たきい,27,eco
千林,せんばやし,27,eco
森小路,もりしょうじ,27,eco
関目,せきめ,27,eco
関目成育,せきめせいいく,27,heat
野江,のえ,27,eco
天満橋,てんまばし,27,eco
北浜(大阪),きたはま,27,cool
なにわ橋,なにわばし,27,eco
淀屋橋,よどやばし,27,cool
大江橋,おおえばし,27,eco
観月橋,かんげつきょう,26,heat
桃山南口,ももやまみなみぐち,26,heat
六地蔵(京阪電気鉄道),ろくじぞう,26,heat
木幡(京阪電気鉄道),こわた,26,cool
三室戸,みむろど,26,eco
宇治(京阪電気鉄道),うじ,26,eco
ケーブル八幡宮口,けーぶるはちまんぐうぐち,26,heat
ケーブル八幡宮山上,けーぶるはちまんぐうさんじょう,26,heat
烏丸,からすま,26,eco
四条,しじょう,26,heat
大宮(京都),おおみや,26,eco
四条大宮,しじょうおおみや,26,eco
西院,さいいん(さい),26,eco
西京極,にしきょうごく,26,cool
桂,かつら,26,cool
洛西口,らくさいぐち,26,cool
東向日,ひがしむこう,26,heat
西向日,にしむこう,26,heat
長岡天神,ながおかてんじん,26,heat
西山天王山,にしやまてんのうざん,26,cool
水無瀬,みなせ,27,heat
上牧(大阪),かんまき,27,heat
高槻市,たかつきし,27,heat
富田(大阪),とんだ,27,heat
総持寺,そうじじ,27,heat
茨木市,いばらきし,27,cool
南茨木,みなみいばらき,27,cool
摂津市,せっつし,27,cool
正雀,しょうじゃく,27,eco
相川,あいかわ,27,eco
上新庄,かみしんじょう,27,eco
淡路,あわじ,27,eco
崇禅寺,そうぜんじ,27,eco
南方(大阪),みなみかた,27,eco
西中島南方,にしなかじまみなみがた,27,eco
十三,じゅうそう,27,eco
上桂,かみかつら,26,cool
松尾大社,まつおたいしゃ,26,cool
嵐山(阪急電鉄),あらしやま,26,eco
トロッコ嵐山,とろっこあらしやま,26,heat
トロッコ保津峡,とろっこほづきょう,26,eco
トロッコ亀岡,とろっこかめおか,26,eco
元田中,もとたなか,26,eco
茶山(京都),ちゃやま,26,eco
一乗寺,いちじょうじ,26,eco
修学院,しゅうがくいん,26,heat
宝ヶ池,たからがいけ,26,heat
三宅八幡,みやけはちまん,26,cool
八瀬比叡山口,やせひえいざんぐち,26,cool
八幡前(京都),はちまんまえ,26,eco
岩倉(京都),いわくら,26,eco
木野,きの,26,eco
京都精華大前,きょうとせいかだいまえ,26,eco
二軒茶屋(京都),にけんちゃや,26,eco
市原,いちはら,26,cool
二ノ瀬,にのせ,26,cool
貴船口,きぶねぐち,26,heat
鞍馬,くらま,26,heat
福知山市民病院口,ふくちやましみんびょういんぐち,26,eco
荒河かしの木台,あらがかしのきだい,26,eco
牧(京都),まき,26,eco
下天津(京都丹後鉄道),しもあまづ,26,eco
公庄(京都丹後鉄道),ぐじょう,26,eco
大江(京都),おおえ,26,eco
大江高校前,おおえこうこうまえ,26,heat
二俣,ふたまた,26,heat
大江山口内宮,おおえやまぐちないく,26,heat
辛皮,からかわ,26,heat
喜多,きた,26,heat
宮村,みやむら,26,eco
宮津,みやづ,26,eco
天橋立,あまのはしだて,26,eco
岩滝口,いわたきぐち,26,eco
与謝野,よさの,26,heat
京丹後大宮,きょうたんごおおみや,26,heat
峰山,みねやま,26,heat
網野,あみの,26,heat
夕日ヶ浦木津温泉,ゆうひがうらきつおんせん,26,heat
小天橋,しょうてんきょう,26,cool
かぶと山,かぶとやま,26,cool
久美浜,くみはま,26,cool
コウノトリの郷,こうのとりのさと,28,cool
国際会館,こくさいかいかん,26,eco
松ヶ崎(京都),まつがさき,26,eco
北山(京都),きたやま,26,eco
北大路,きたおおじ,26,eco
鞍馬口,くらまぐち,26,eco
今出川,いまでがわ,26,eco
丸太町,まるたまち,26,eco
烏丸御池,からすまおいけ,26,eco
五条(京都),ごじょう,26,heat
九条(京都),くじょう,26,heat
十条(京都市交通局),じゅうじょう,26,cool
くいな橋,くいなばし,26,cool
石田(京都),いしだ,26,eco
醍醐(京都),だいご,26,eco
小野(京都),おの,26,eco
椥辻,なぎつじ,26,eco
東野(京都),ひがしの,26,eco
蹴上,けあげ,26,heat
東山(京都),ひがしやま,26,heat
京都市役所前,きょうとしやくしょまえ,26,heat
二条城前,にじょうじょうまえ,26,eco
西大路御池,にしおおじおいけ,26,cool
太秦天神川,うずまさてんじんがわ,26,cool
西大路三条,にしおおじさんじょう,26,heat
山ノ内(京都),やまのうち,26,heat
嵐電天神川,らんでんてんじんがわ,26,heat
蚕ノ社,かいこのやしろ,26,heat
太秦広隆寺,うずまさこうりゅうじ,26,cool
帷子ノ辻,かたびらのつじ,26,cool
有栖川,ありすがわ,26,cool
車折神社,くるまざきじんじゃ,26,cool
鹿王院,ろくおういん,26,cool
嵐電嵯峨,らんでんさが,26,cool
嵐山(京福電気鉄道),あらしやま,26,cool
撮影所前,さつえいじょまえ,26,cool
常盤(京都),ときわ,26,cool
鳴滝,なるたき,26,cool
宇多野,うたの,26,cool
御室仁和寺,おむろにんなじ,26,heat
妙心寺,みょうしんじ,26,heat
龍安寺,りょうあんじ,26,heat
等持院・立命館大学衣笠キャンパス前,とうじいん・りつめいかんだいがくきぬがさきゃんぱすまえ,26,eco
北野白梅町,きたのはくばいちょう,26,eco
栗田,くんだ,26,eco
丹後由良,たんごゆら,26,eco
丹後神崎,たんごかんざき,26,eco
東雲(京都),しののめ,26,eco
四所,ししょ,26,eco
塚本,つかもと,27,heat
尼崎(JR),あまがさき,28,eco
立花,たちばな,28,heat
甲子園口,こうしえんぐち,28,heat
西宮(JR),にしのみや,28,heat
さくら夙川,さくらしゅくがわ,28,heat
芦屋(JR),あしや,28,cool
甲南山手,こうなんやまて,28,cool
摂津本山,せっつもとやま,28,cool
住吉(JR),すみよし,28,eco
六甲道,ろっこうみち,28,eco
摩耶,まや,28,eco
灘,なだ,28,eco
三ノ宮,さんのみや,28,eco
三宮(神戸三宮),さんのみや(こうべさんのみや),28,heat
三宮・花時計前,さんのみや・はなどけいまえ,28,heat
元町(兵庫),もとまち,28,eco
神戸(兵庫),こうべ,28,eco
ハーバーランド,はーばーらんど,28,heat
芦原橋,あしはらばし,27,heat
大正(大阪),たいしょう,27,heat
弁天町,べんてんちょう,27,heat
西九条,にしくじょう,27,heat
野田(JR),のだ,27,heat
玉川(大阪),たまがわ,27,cool
福島(大阪),ふくしま,27,eco
新福島,しんふくしま,27,eco
天満,てんま,27,eco
扇町(大阪),おうぎまち,27,heat
桜ノ宮,さくらのみや,27,eco
大阪城公園,おおさかじょうこうえん,27,eco
森ノ宮,もりのみや,27,heat
玉造,たまつくり,27,cool
桃谷,ももだに,27,cool
寺田町,てらだちょう,27,cool
安治川口,あじかわぐち,27,heat
ユニバーサルシティ,ゆにばーさるしてぃ,27,eco
桜島,さくらじま,27,eco
大阪城北詰,おおさかじょうきたづめ,27,heat
大阪天満宮,おおさかてんまんぐう,27,heat
南森町,みなみもりまち,27,heat
海老江,えびえ,27,eco
大阪梅田(阪神電気鉄道),おおさかうめだ,27,eco
野田(阪神電気鉄道),のだ,27,eco
野田阪神,のだはんしん,27,cool
御幣島,みてじま,27,cool
加島,かしま,27,cool
美章園,びしょうえん,27,heat
南田辺,みなみたなべ,27,heat
鶴ヶ丘,つるがおか,27,heat
長居,ながい,27,heat
我孫子町,あびこちょう,27,heat
杉本町,すぎもとちょう,27,eco
